regel_id,factuur_id,product_id,omschrijving,aantal,eenheidsprijs,btw_tarief,bedrag_excl_btw,bedrag_btw
4079,1172,20,Materiaal verf (liter),10.1,8.5,0.21,85.85,18.03
4080,1172,12,Lakken kozijnen,4.5,45.0,0.21,202.5,42.52
4081,1172,14,Snoeien en onderhoud,11.1,60.0,0.21,666.0,139.86
4082,1172,14,Snoeien en onderhoud,18.7,60.0,0.21,1122.0,235.62
4083,1173,10,Dakgoot behandeling,1.8,12.0,0.21,21.6,4.54
4084,1174,30,Omzetbelasting correctie,6.3,0.0,0.09,0.0,0.0
4085,1175,30,Omzetbelasting correctie,2.0,0.0,0.09,0.0,0.0
4086,1176,6,Stucwerk,19.7,35.0,0.21,689.5,144.79
4087,1176,30,Omzetbelasting correctie,6.4,0.0,0.09,0.0,0.0
4088,1176,10,Dakgoot behandeling,10.8,12.0,0.21,129.6,27.22
4089,1176,11,Grondverf aanbrengen,18.0,6.5,0.21,117.0,24.57
4090,1176,15,Tuinaanleg,12.9,25.0,0.21,322.5,67.72
4091,1176,23,Kwasten en rollers (set),11.2,18.0,0.21,201.6,42.34
4092,1177,5,Behangen,12.3,22.0,0.21,270.6,56.83
4093,1177,27,Steiger huur (dag),4.9,85.0,0.21,416.5,87.47
4094,1178,22,Schuurpapier (set),19.1,12.0,0.21,229.2,48.13
4095,1178,29,Cursus veiligheid op hoogte,6.6,250.0,0.21,1650.0,346.5
4096,1178,25,Houtbeschermingsproduct (liter),17.8,14.0,0.21,249.2,52.33
4097,1178,10,Dakgoot behandeling,5.5,12.0,0.21,66.0,13.86
4098,1178,3,Uitvoering schilderwerk buiten,10.6,18.5,0.21,196.1,41.18
4099,1179,27,Steiger huur (dag),16.8,85.0,0.21,1428.0,299.88
4100,1179,6,Stucwerk,15.0,35.0,0.21,525.0,110.25
4101,1179,9,Gevelreiniging,15.3,8.0,0.21,122.4,25.7
4102,1179,7,Houtrot herstel,8.6,75.0,0.21,645.0,135.45
4103,1179,20,Materiaal verf (liter),16.9,8.5,0.21,143.65,30.17
4104,1179,8,Schuurwerk en voorbereiding,10.1,55.0,0.21,555.5,116.66
4105,1180,16,Bestrating,7.9,40.0,0.21,316.0,66.36
4106,1180,1,Advies en consultancy,17.6,95.0,0.21,1672.0,351.12
4107,1180,16,Bestrating,15.2,40.0,0.21,608.0,127.68
4108,1180,2,Projectbegeleiding,12.7,85.0,0.21,1079.5,226.69
4109,1180,2,Projectbegeleiding,14.9,85.0,0.21,1266.5,265.96
4110,1181,17,Autodetailing,1.0,120.0,0.21,120.0,25.2
4111,1181,7,Houtrot herstel,5.0,75.0,0.21,375.0,78.75
4112,1181,4,Uitvoering schilderwerk binnen,16.3,14.0,0.21,228.2,47.92
4113,1181,12,Lakken kozijnen,13.8,45.0,0.21,621.0,130.41
4114,1181,19,Kleine reparaties,9.0,65.0,0.21,585.0,122.85
4115,1181,1,Advies en consultancy,3.2,95.0,0.21,304.0,63.84
4116,1182,6,Stucwerk,1.1,35.0,0.21,38.5,8.08
4117,1182,30,Omzetbelasting correctie,9.3,0.0,0.09,0.0,0.0
4118,1182,6,Stucwerk,16.4,35.0,0.21,574.0,120.54
4119,1183,25,Houtbeschermingsproduct (liter),8.3,14.0,0.21,116.2,24.4
4120,1183,27,Steiger huur (dag),18.8,85.0,0.21,1598.0,335.58
4121,1184,4,Uitvoering schilderwerk binnen,1.1,14.0,0.21,15.4,3.23
4122,1184,16,Bestrating,2.6,40.0,0.21,104.0,21.84
4123,1185,25,Houtbeschermingsproduct (liter),3.1,14.0,0.21,43.4,9.11
4124,1185,22,Schuurpapier (set),13.1,12.0,0.21,157.2,33.01
4125,1185,12,Lakken kozijnen,1.5,45.0,0.21,67.5,14.17
4126,1186,21,Materiaal grondverf (liter),7.8,6.0,0.21,46.8,9.83
4127,1186,26,Kitten en afdichtmiddel (stuk),8.9,9.0,0.21,80.1,16.82
4128,1187,4,Uitvoering schilderwerk binnen,5.6,14.0,0.21,78.4,16.46
4129,1187,1,Advies en consultancy,3.9,95.0,0.21,370.5,77.8
4130,1187,6,Stucwerk,16.3,35.0,0.21,570.5,119.8
4131,1188,6,Stucwerk,6.6,35.0,0.21,231.0,48.51
4132,1189,2,Projectbegeleiding,8.0,85.0,0.21,680.0,142.8
4133,1189,3,Uitvoering schilderwerk buiten,10.5,18.5,0.21,194.25,40.79
4134,1189,7,Houtrot herstel,3.9,75.0,0.21,292.5,61.42
4135,1189,23,Kwasten en rollers (set),10.4,18.0,0.21,187.2,39.31
4136,1189,22,Schuurpapier (set),12.9,12.0,0.21,154.8,32.51
4137,1190,20,Materiaal verf (liter),14.4,8.5,0.21,122.4,25.7
4138,1190,28,Hoogwerker huur (dag),18.6,180.0,0.21,3348.0,703.08
4139,1190,20,Materiaal verf (liter),16.3,8.5,0.21,138.55,29.1
4140,1190,4,Uitvoering schilderwerk binnen,8.6,14.0,0.21,120.4,25.28
4141,1190,24,Afplakfolie (m²),11.5,2.5,0.21,28.75,6.04
4142,1191,6,Stucwerk,6.6,35.0,0.21,231.0,48.51
4143,1192,3,Uitvoering schilderwerk buiten,18.5,18.5,0.21,342.25,71.87
4144,1192,16,Bestrating,18.0,40.0,0.21,720.0,151.2
4145,1192,29,Cursus veiligheid op hoogte,14.6,250.0,0.21,3650.0,766.5
4146,1192,3,Uitvoering schilderwerk buiten,11.9,18.5,0.21,220.15,46.23
4147,1193,2,Projectbegeleiding,11.3,85.0,0.21,960.5,201.7
4148,1193,16,Bestrating,15.1,40.0,0.21,604.0,126.84
4149,1193,1,Advies en consultancy,4.6,95.0,0.21,437.0,91.77
4150,1193,1,Advies en consultancy,18.0,95.0,0.21,1710.0,359.1
4151,1193,21,Materiaal grondverf (liter),19.6,6.0,0.21,117.6,24.7
4152,1193,3,Uitvoering schilderwerk buiten,18.7,18.5,0.21,345.95,72.65
4153,1194,4,Uitvoering schilderwerk binnen,13.8,14.0,0.21,193.2,40.57
4154,1195,1,Advies en consultancy,18.8,95.0,0.21,1786.0,375.06
4155,1195,11,Grondverf aanbrengen,9.9,6.5,0.21,64.35,13.51
4156,1196,25,Houtbeschermingsproduct (liter),17.2,14.0,0.21,-240.8,-50.57
4157,1196,30,Omzetbelasting correctie,15.0,0.0,0.09,-0.0,-0.0
4158,1196,11,Grondverf aanbrengen,6.5,6.5,0.21,-42.25,-8.87
4159,1196,5,Behangen,15.8,22.0,0.21,-347.6,-73.0
4160,1196,24,Afplakfolie (m²),2.1,2.5,0.21,-5.25,-1.1
4161,1196,29,Cursus veiligheid op hoogte,17.6,250.0,0.21,-4400.0,-924.0
4162,1197,7,Houtrot herstel,6.2,75.0,0.21,465.0,97.65
4163,1197,23,Kwasten en rollers (set),4.3,18.0,0.21,77.4,16.25
4164,1197,22,Schuurpapier (set),14.4,12.0,0.21,172.8,36.29
4165,1198,9,Gevelreiniging,18.3,8.0,0.21,146.4,30.74
4166,1198,17,Autodetailing,3.8,120.0,0.21,456.0,95.76
4167,1199,30,Omzetbelasting correctie,10.7,0.0,0.09,0.0,0.0
4168,1199,13,Kleuradvies,2.0,65.0,0.21,130.0,27.3
4169,1199,17,Autodetailing,16.3,120.0,0.21,1956.0,410.76
4170,1199,20,Materiaal verf (liter),16.4,8.5,0.21,139.4,29.27
4171,1200,5,Behangen,2.2,22.0,0.21,48.4,10.16
4172,1200,25,Houtbeschermingsproduct (liter),10.4,14.0,0.21,145.6,30.58
4173,1200,14,Snoeien en onderhoud,5.9,60.0,0.21,354.0,74.34
4174,1201,25,Houtbeschermingsproduct (liter),7.1,14.0,0.21,99.4,20.87
4175,1202,30,Omzetbelasting correctie,5.3,0.0,0.09,0.0,0.0
4176,1203,16,Bestrating,11.3,40.0,0.21,452.0,94.92
4177,1204,24,Afplakfolie (m²),8.1,2.5,0.21,20.25,4.25
4178,1204,4,Uitvoering schilderwerk binnen,11.6,14.0,0.21,162.4,34.1
4179,1204,25,Houtbeschermingsproduct (liter),11.0,14.0,0.21,154.0,32.34
4180,1204,1,Advies en consultancy,6.2,95.0,0.21,589.0,123.69
4181,1205,23,Kwasten en rollers (set),5.2,18.0,0.21,93.6,19.66
4182,1205,21,Materiaal grondverf (liter),16.8,6.0,0.21,100.8,21.17
4183,1205,28,Hoogwerker huur (dag),12.6,180.0,0.21,2268.0,476.28
4184,1206,27,Steiger huur (dag),19.1,85.0,0.21,1623.5,340.94
4185,1206,27,Steiger huur (dag),5.6,85.0,0.21,476.0,99.96
4186,1207,16,Bestrating,1.4,40.0,0.21,56.0,11.76
4187,1207,30,Omzetbelasting correctie,15.2,0.0,0.09,0.0,0.0
4188,1208,20,Materiaal verf (liter),7.8,8.5,0.21,66.3,13.92
4189,1208,19,Kleine reparaties,1.4,65.0,0.21,91.0,19.11
4190,1208,24,Afplakfolie (m²),16.0,2.5,0.21,40.0,8.4
4191,1208,12,Lakken kozijnen,1.6,45.0,0.21,72.0,15.12
4192,1208,12,Lakken kozijnen,10.2,45.0,0.21,459.0,96.39
4193,1208,19,Kleine reparaties,3.9,65.0,0.21,253.5,53.23
4194,1209,29,Cursus veiligheid op hoogte,12.5,250.0,0.21,3125.0,656.25
4195,1209,21,Materiaal grondverf (liter),17.9,6.0,0.21,107.4,22.55
4196,1209,10,Dakgoot behandeling,2.5,12.0,0.21,30.0,6.3
4197,1209,21,Materiaal grondverf (liter),2.8,6.0,0.21,16.8,3.53
4198,1209,20,Materiaal verf (liter),7.6,8.5,0.21,64.6,13.57
4199,1209,9,Gevelreiniging,1.7,8.0,0.21,13.6,2.86
4200,1210,1,Advies en consultancy,10.7,95.0,0.21,1016.5,213.47
4201,1210,18,APK-keuring begeleiding,19.9,35.0,0.21,696.5,146.26
4202,1210,24,Afplakfolie (m²),13.5,2.5,0.21,33.75,7.09
4203,1210,13,Kleuradvies,10.5,65.0,0.21,682.5,143.32
4204,1210,7,Houtrot herstel,2.7,75.0,0.21,202.5,42.52
4205,1211,5,Behangen,15.8,22.0,0.21,347.6,73.0
4206,1211,29,Cursus veiligheid op hoogte,4.0,250.0,0.21,1000.0,210.0
4207,1211,8,Schuurwerk en voorbereiding,19.2,55.0,0.21,1056.0,221.76
4208,1211,6,Stucwerk,7.3,35.0,0.21,255.5,53.66
4209,1211,16,Bestrating,10.5,40.0,0.21,420.0,88.2
4210,1212,4,Uitvoering schilderwerk binnen,19.2,14.0,0.21,268.8,56.45
4211,1212,9,Gevelreiniging,2.7,8.0,0.21,21.6,4.54
4212,1212,9,Gevelreiniging,16.0,8.0,0.21,128.0,26.88
4213,1212,16,Bestrating,13.4,40.0,0.21,536.0,112.56
4214,1212,16,Bestrating,4.6,40.0,0.21,184.0,38.64
4215,1212,7,Houtrot herstel,7.0,75.0,0.21,525.0,110.25
4216,1213,20,Materiaal verf (liter),5.8,8.5,0.21,49.3,10.35
4217,1214,20,Materiaal verf (liter),14.5,8.5,0.21,123.25,25.88
4218,1215,8,Schuurwerk en voorbereiding,19.1,55.0,0.21,1050.5,220.6
4219,1215,29,Cursus veiligheid op hoogte,13.2,250.0,0.21,3300.0,693.0
4220,1215,30,Omzetbelasting correctie,1.0,0.0,0.09,0.0,0.0
4221,1216,20,Materiaal verf (liter),5.3,8.5,0.21,45.05,9.46
4222,1216,10,Dakgoot behandeling,13.8,12.0,0.21,165.6,34.78
4223,1216,6,Stucwerk,10.3,35.0,0.21,360.5,75.7
4224,1216,15,Tuinaanleg,12.1,25.0,0.21,302.5,63.52
4225,1216,15,Tuinaanleg,3.8,25.0,0.21,95.0,19.95
4226,1216,17,Autodetailing,14.7,120.0,0.21,1764.0,370.44
4227,1217,29,Cursus veiligheid op hoogte,13.1,250.0,0.21,3275.0,687.75
4228,1217,8,Schuurwerk en voorbereiding,13.5,55.0,0.21,742.5,155.92
4229,1217,2,Projectbegeleiding,3.0,85.0,0.21,255.0,53.55
4230,1217,16,Bestrating,7.2,40.0,0.21,288.0,60.48
4231,1217,12,Lakken kozijnen,19.0,45.0,0.21,855.0,179.55
4232,1217,22,Schuurpapier (set),1.8,12.0,0.21,21.6,4.54
4233,1218,24,Afplakfolie (m²),17.7,2.5,0.21,44.25,9.29
4234,1218,6,Stucwerk,5.0,35.0,0.21,175.0,36.75
4235,1218,27,Steiger huur (dag),14.9,85.0,0.21,1266.5,265.96
4236,1218,6,Stucwerk,5.3,35.0,0.21,185.5,38.95
4237,1218,6,Stucwerk,18.2,35.0,0.21,637.0,133.77
4238,1218,18,APK-keuring begeleiding,10.2,35.0,0.21,357.0,74.97
4239,1219,16,Bestrating,1.2,40.0,0.21,48.0,10.08
4240,1219,17,Autodetailing,19.5,120.0,0.21,2340.0,491.4
4241,1220,27,Steiger huur (dag),19.0,85.0,0.21,1615.0,339.15
4242,1220,18,APK-keuring begeleiding,4.5,35.0,0.21,157.5,33.07
4243,1220,13,Kleuradvies,13.3,65.0,0.21,864.5,181.54
4244,1220,17,Autodetailing,1.1,120.0,0.21,132.0,27.72
4245,1221,30,Omzetbelasting correctie,9.5,0.0,0.09,0.0,0.0
4246,1222,18,APK-keuring begeleiding,1.1,35.0,0.21,38.5,8.08
4247,1222,15,Tuinaanleg,13.1,25.0,0.21,327.5,68.77
4248,1223,2,Projectbegeleiding,13.8,85.0,0.21,1173.0,246.33
4249,1223,19,Kleine reparaties,6.1,65.0,0.21,396.5,83.27
4250,1223,6,Stucwerk,6.8,35.0,0.21,238.0,49.98
4251,1223,12,Lakken kozijnen,7.0,45.0,0.21,315.0,66.15
4252,1224,21,Materiaal grondverf (liter),18.9,6.0,0.21,113.4,23.81
4253,1224,17,Autodetailing,3.5,120.0,0.21,420.0,88.2
4254,1224,7,Houtrot herstel,18.4,75.0,0.21,1380.0,289.8
4255,1225,21,Materiaal grondverf (liter),15.2,6.0,0.21,91.2,19.15
4256,1225,17,Autodetailing,19.9,120.0,0.21,2388.0,501.48
4257,1225,2,Projectbegeleiding,16.3,85.0,0.21,1385.5,290.95
4258,1225,5,Behangen,14.9,22.0,0.21,327.8,68.84
4259,1225,18,APK-keuring begeleiding,6.3,35.0,0.21,220.5,46.3
4260,1226,12,Lakken kozijnen,9.1,45.0,0.21,409.5,85.99
4261,1227,22,Schuurpapier (set),17.9,12.0,0.21,214.8,45.11
4262,1227,2,Projectbegeleiding,13.2,85.0,0.21,1122.0,235.62
4263,1227,22,Schuurpapier (set),14.3,12.0,0.21,171.6,36.04
4264,1227,7,Houtrot herstel,15.5,75.0,0.21,1162.5,244.12
4265,1228,11,Grondverf aanbrengen,7.4,6.5,0.21,48.1,10.1
4266,1228,8,Schuurwerk en voorbereiding,1.5,55.0,0.21,82.5,17.32
4267,1228,8,Schuurwerk en voorbereiding,10.3,55.0,0.21,566.5,118.96
4268,1228,24,Afplakfolie (m²),3.2,2.5,0.21,8.0,1.68
4269,1228,7,Houtrot herstel,5.9,75.0,0.21,442.5,92.92
4270,1229,19,Kleine reparaties,13.0,65.0,0.21,845.0,177.45
4271,1229,7,Houtrot herstel,1.5,75.0,0.21,112.5,23.62
4272,1229,4,Uitvoering schilderwerk binnen,16.4,14.0,0.21,229.6,48.22
4273,1229,19,Kleine reparaties,3.6,65.0,0.21,234.0,49.14
4274,1230,6,Stucwerk,16.7,35.0,0.21,584.5,122.74
4275,1230,15,Tuinaanleg,19.5,25.0,0.21,487.5,102.38
4276,1230,10,Dakgoot behandeling,3.4,12.0,0.21,40.8,8.57
4277,1230,14,Snoeien en onderhoud,11.6,60.0,0.21,696.0,146.16
4278,1231,2,Projectbegeleiding,15.6,85.0,0.21,1326.0,278.46
4279,1231,11,Grondverf aanbrengen,16.9,6.5,0.21,109.85,23.07
4280,1231,19,Kleine reparaties,13.6,65.0,0.21,884.0,185.64
4281,1232,30,Omzetbelasting correctie,18.1,0.0,0.09,0.0,0.0
4282,1232,24,Afplakfolie (m²),1.6,2.5,0.21,4.0,0.84
4283,1233,1,Advies en consultancy,18.5,95.0,0.21,1757.5,369.07
4284,1233,18,APK-keuring begeleiding,2.9,35.0,0.21,101.5,21.31
4285,1233,20,Materiaal verf (liter),15.3,8.5,0.21,130.05,27.31
4286,1234,23,Kwasten en rollers (set),14.7,18.0,0.21,264.6,55.57
4287,1234,25,Houtbeschermingsproduct (liter),2.5,14.0,0.21,35.0,7.35
4288,1234,24,Afplakfolie (m²),9.5,2.5,0.21,23.75,4.99
4289,1234,10,Dakgoot behandeling,19.9,12.0,0.21,238.8,50.15
4290,1234,2,Projectbegeleiding,19.4,85.0,0.21,1649.0,346.29
4291,1234,9,Gevelreiniging,2.1,8.0,0.21,16.8,3.53
4292,1235,22,Schuurpapier (set),7.2,12.0,0.21,86.4,18.14
4293,1235,16,Bestrating,16.2,40.0,0.21,648.0,136.08
4294,1235,9,Gevelreiniging,1.2,8.0,0.21,9.6,2.02
4295,1235,26,Kitten en afdichtmiddel (stuk),4.3,9.0,0.21,38.7,8.13
4296,1235,4,Uitvoering schilderwerk binnen,14.9,14.0,0.21,208.6,43.81
4297,1235,21,Materiaal grondverf (liter),10.5,6.0,0.21,63.0,13.23
4298,1236,3,Uitvoering schilderwerk buiten,6.8,18.5,0.21,125.8,26.42
4299,1236,2,Projectbegeleiding,7.6,85.0,0.21,646.0,135.66
4300,1236,21,Materiaal grondverf (liter),11.2,6.0,0.21,67.2,14.11
4301,1236,13,Kleuradvies,13.0,65.0,0.21,845.0,177.45
4302,1236,1,Advies en consultancy,11.8,95.0,0.21,1121.0,235.41
4303,1236,27,Steiger huur (dag),5.8,85.0,0.21,493.0,103.53
4304,1237,2,Projectbegeleiding,17.9,85.0,0.21,1521.5,319.51
4305,1238,10,Dakgoot behandeling,14.9,12.0,0.21,178.8,37.55
4306,1238,18,APK-keuring begeleiding,16.4,35.0,0.21,574.0,120.54
4307,1239,13,Kleuradvies,9.1,65.0,0.21,591.5,124.21
4308,1239,11,Grondverf aanbrengen,9.4,6.5,0.21,61.1,12.83
4309,1239,2,Projectbegeleiding,2.6,85.0,0.21,221.0,46.41
4310,1240,6,Stucwerk,13.7,35.0,0.21,479.5,100.69
4311,1241,11,Grondverf aanbrengen,12.4,6.5,0.21,80.6,16.93
4312,1241,10,Dakgoot behandeling,5.6,12.0,0.21,67.2,14.11
4313,1241,11,Grondverf aanbrengen,18.9,6.5,0.21,122.85,25.8
4314,1241,15,Tuinaanleg,17.5,25.0,0.21,437.5,91.88
4315,1241,30,Omzetbelasting correctie,17.2,0.0,0.09,0.0,0.0
4316,1242,22,Schuurpapier (set),8.4,12.0,0.21,100.8,21.17
4317,1242,7,Houtrot herstel,16.6,75.0,0.21,1245.0,261.45
4318,1242,27,Steiger huur (dag),16.5,85.0,0.21,1402.5,294.52
4319,1242,21,Materiaal grondverf (liter),1.8,6.0,0.21,10.8,2.27
4320,1242,29,Cursus veiligheid op hoogte,5.3,250.0,0.21,1325.0,278.25
4321,1242,27,Steiger huur (dag),4.0,85.0,0.21,340.0,71.4
4322,1243,14,Snoeien en onderhoud,10.7,60.0,0.21,642.0,134.82
4323,1244,29,Cursus veiligheid op hoogte,15.4,250.0,0.21,3850.0,808.5
4324,1244,9,Gevelreiniging,14.0,8.0,0.21,112.0,23.52
4325,1244,3,Uitvoering schilderwerk buiten,18.9,18.5,0.21,349.65,73.43
4326,1244,18,APK-keuring begeleiding,5.3,35.0,0.21,185.5,38.95
4327,1244,17,Autodetailing,18.0,120.0,0.21,2160.0,453.6
4328,1245,30,Omzetbelasting correctie,14.5,0.0,0.09,0.0,0.0
4329,1245,27,Steiger huur (dag),14.5,85.0,0.21,1232.5,258.82
4330,1245,25,Houtbeschermingsproduct (liter),12.0,14.0,0.21,168.0,35.28
4331,1245,24,Afplakfolie (m²),14.6,2.5,0.21,36.5,7.67
4332,1246,10,Dakgoot behandeling,1.4,12.0,0.21,16.8,3.53
4333,1246,1,Advies en consultancy,11.9,95.0,0.21,1130.5,237.41
4334,1246,10,Dakgoot behandeling,8.3,12.0,0.21,99.6,20.92
4335,1246,28,Hoogwerker huur (dag),15.5,180.0,0.21,2790.0,585.9
4336,1246,18,APK-keuring begeleiding,5.8,35.0,0.21,203.0,42.63
4337,1247,18,APK-keuring begeleiding,1.3,35.0,0.21,45.5,9.55
4338,1247,16,Bestrating,15.3,40.0,0.21,612.0,128.52
4339,1247,16,Bestrating,8.5,40.0,0.21,340.0,71.4
4340,1247,21,Materiaal grondverf (liter),13.8,6.0,0.21,82.8,17.39
4341,1248,28,Hoogwerker huur (dag),3.8,180.0,0.21,684.0,143.64
4342,1248,4,Uitvoering schilderwerk binnen,11.7,14.0,0.21,163.8,34.4
4343,1248,28,Hoogwerker huur (dag),11.2,180.0,0.21,2016.0,423.36
4344,1249,14,Snoeien en onderhoud,14.2,60.0,0.21,852.0,178.92
4345,1249,13,Kleuradvies,15.3,65.0,0.21,994.5,208.84
4346,1249,23,Kwasten en rollers (set),12.6,18.0,0.21,226.8,47.63
4347,1249,19,Kleine reparaties,3.3,65.0,0.21,214.5,45.05
4348,1250,15,Tuinaanleg,9.3,25.0,0.21,232.5,48.82
4349,1251,1,Advies en consultancy,12.9,95.0,0.21,1225.5,257.36
4350,1252,16,Bestrating,19.4,40.0,0.21,776.0,162.96
4351,1252,30,Omzetbelasting correctie,16.7,0.0,0.09,0.0,0.0
4352,1252,4,Uitvoering schilderwerk binnen,6.2,14.0,0.21,86.8,18.23
4353,1252,12,Lakken kozijnen,16.3,45.0,0.21,733.5,154.03
4354,1253,12,Lakken kozijnen,19.3,45.0,0.21,868.5,182.38
4355,1253,9,Gevelreiniging,12.7,8.0,0.21,101.6,21.34
4356,1253,2,Projectbegeleiding,13.2,85.0,0.21,1122.0,235.62
4357,1254,7,Houtrot herstel,10.3,75.0,0.21,772.5,162.22
4358,1254,30,Omzetbelasting correctie,6.1,0.0,0.09,0.0,0.0
4359,1254,24,Afplakfolie (m²),11.4,2.5,0.21,28.5,5.98
4360,1254,12,Lakken kozijnen,7.4,45.0,0.21,333.0,69.93
4361,1254,11,Grondverf aanbrengen,14.5,6.5,0.21,94.25,19.79
4362,1254,21,Materiaal grondverf (liter),10.0,6.0,0.21,60.0,12.6
4363,1255,1,Advies en consultancy,14.5,95.0,0.21,1377.5,289.27
4364,1255,11,Grondverf aanbrengen,1.5,6.5,0.21,9.75,2.05
4365,1256,5,Behangen,11.0,22.0,0.21,242.0,50.82
4366,1256,23,Kwasten en rollers (set),14.2,18.0,0.21,255.6,53.68
4367,1256,5,Behangen,10.0,22.0,0.21,220.0,46.2
4368,1256,19,Kleine reparaties,7.2,65.0,0.21,468.0,98.28
4369,1257,29,Cursus veiligheid op hoogte,13.3,250.0,0.21,3325.0,698.25
4370,1257,14,Snoeien en onderhoud,16.5,60.0,0.21,990.0,207.9
4371,1257,1,Advies en consultancy,5.5,95.0,0.21,522.5,109.72
4372,1257,30,Omzetbelasting correctie,9.0,0.0,0.09,0.0,0.0
4373,1257,20,Materiaal verf (liter),11.3,8.5,0.21,96.05,20.17
4374,1257,26,Kitten en afdichtmiddel (stuk),13.1,9.0,0.21,117.9,24.76
4375,1258,27,Steiger huur (dag),16.3,85.0,0.21,1385.5,290.95
4376,1258,10,Dakgoot behandeling,4.7,12.0,0.21,56.4,11.84
4377,1258,12,Lakken kozijnen,1.9,45.0,0.21,85.5,17.95
4378,1258,16,Bestrating,12.5,40.0,0.21,500.0,105.0
4379,1258,13,Kleuradvies,16.2,65.0,0.21,1053.0,221.13
4380,1259,4,Uitvoering schilderwerk binnen,9.0,14.0,0.21,126.0,26.46
4381,1259,10,Dakgoot behandeling,11.7,12.0,0.21,140.4,29.48
4382,1259,3,Uitvoering schilderwerk buiten,12.1,18.5,0.21,223.85,47.01
4383,1259,13,Kleuradvies,4.7,65.0,0.21,305.5,64.16
4384,1260,2,Projectbegeleiding,2.9,85.0,0.21,246.5,51.77
4385,1260,20,Materiaal verf (liter),2.4,8.5,0.21,20.4,4.28
4386,1260,14,Snoeien en onderhoud,12.6,60.0,0.21,756.0,158.76
4387,1261,17,Autodetailing,2.2,120.0,0.21,264.0,55.44
4388,1262,8,Schuurwerk en voorbereiding,4.4,55.0,0.21,242.0,50.82
4389,1262,14,Snoeien en onderhoud,11.9,60.0,0.21,714.0,149.94
4390,1262,23,Kwasten en rollers (set),4.3,18.0,0.21,77.4,16.25
4391,1263,12,Lakken kozijnen,18.2,45.0,0.21,-819.0,-171.99
4392,1263,20,Materiaal verf (liter),3.2,8.5,0.21,-27.2,-5.71
4393,1263,21,Materiaal grondverf (liter),14.2,6.0,0.21,-85.2,-17.89
4394,1263,19,Kleine reparaties,17.1,65.0,0.21,-1111.5,-233.41
4395,1263,14,Snoeien en onderhoud,18.1,60.0,0.21,-1086.0,-228.06
4396,1263,2,Projectbegeleiding,5.7,85.0,0.21,-484.5,-101.74
4397,1264,14,Snoeien en onderhoud,18.4,60.0,0.21,1104.0,231.84
4398,1264,19,Kleine reparaties,7.6,65.0,0.21,494.0,103.74
4399,1264,3,Uitvoering schilderwerk buiten,13.4,18.5,0.21,247.9,52.06
4400,1265,22,Schuurpapier (set),9.2,12.0,0.21,110.4,23.18
4401,1265,19,Kleine reparaties,5.8,65.0,0.21,377.0,79.17
4402,1265,7,Houtrot herstel,11.9,75.0,0.21,892.5,187.42
4403,1265,30,Omzetbelasting correctie,6.5,0.0,0.09,0.0,0.0
4404,1266,8,Schuurwerk en voorbereiding,10.0,55.0,0.21,550.0,115.5
4405,1266,16,Bestrating,5.6,40.0,0.21,224.0,47.04
4406,1266,21,Materiaal grondverf (liter),11.4,6.0,0.21,68.4,14.36
4407,1266,25,Houtbeschermingsproduct (liter),7.2,14.0,0.21,100.8,21.17
4408,1267,19,Kleine reparaties,4.9,65.0,0.21,318.5,66.88
4409,1267,3,Uitvoering schilderwerk buiten,8.6,18.5,0.21,159.1,33.41
4410,1267,12,Lakken kozijnen,1.9,45.0,0.21,85.5,17.95
4411,1267,27,Steiger huur (dag),7.3,85.0,0.21,620.5,130.31
4412,1268,10,Dakgoot behandeling,13.8,12.0,0.21,165.6,34.78
4413,1268,23,Kwasten en rollers (set),10.7,18.0,0.21,192.6,40.45
4414,1268,23,Kwasten en rollers (set),9.9,18.0,0.21,178.2,37.42
4415,1268,13,Kleuradvies,19.1,65.0,0.21,1241.5,260.71
4416,1268,23,Kwasten en rollers (set),9.8,18.0,0.21,176.4,37.04
4417,1268,23,Kwasten en rollers (set),10.3,18.0,0.21,185.4,38.93
4418,1269,28,Hoogwerker huur (dag),11.0,180.0,0.21,1980.0,415.8
4419,1269,14,Snoeien en onderhoud,9.4,60.0,0.21,564.0,118.44
4420,1270,1,Advies en consultancy,9.4,95.0,0.21,893.0,187.53
4421,1270,23,Kwasten en rollers (set),17.6,18.0,0.21,316.8,66.53
4422,1270,26,Kitten en afdichtmiddel (stuk),4.1,9.0,0.21,36.9,7.75
4423,1271,8,Schuurwerk en voorbereiding,2.4,55.0,0.21,132.0,27.72
4424,1271,17,Autodetailing,2.0,120.0,0.21,240.0,50.4
4425,1271,1,Advies en consultancy,6.4,95.0,0.21,608.0,127.68
4426,1271,9,Gevelreiniging,2.5,8.0,0.21,20.0,4.2
4427,1272,26,Kitten en afdichtmiddel (stuk),14.1,9.0,0.21,126.9,26.65
4428,1272,15,Tuinaanleg,2.1,25.0,0.21,52.5,11.03
4429,1273,20,Materiaal verf (liter),8.5,8.5,0.21,72.25,15.17
4430,1273,26,Kitten en afdichtmiddel (stuk),7.8,9.0,0.21,70.2,14.74
4431,1273,1,Advies en consultancy,2.5,95.0,0.21,237.5,49.88
4432,1274,12,Lakken kozijnen,8.5,45.0,0.21,382.5,80.33
4433,1274,27,Steiger huur (dag),5.3,85.0,0.21,450.5,94.6
4434,1274,29,Cursus veiligheid op hoogte,2.7,250.0,0.21,675.0,141.75
