factuur_id,factuurnummer,klant_id,project_id,datum,vervaldatum,bedrag_excl_btw,bedrag_btw,bedrag_incl_btw,status,is_creditfactuur
1546,F2023-01546,58,135,2023-01-14,2023-03-15,4239.2,890.23,5129.43,Betaald,0
1547,F2024-01547,38,114,2024-01-16,2024-01-30,2003.2,420.68,2423.88,Betaald,0
1548,F2025-01548,12,58,2025-03-05,2025-03-19,4948.8,1039.24,5988.04,Betaald,0
1549,F2024-01549,10,,2024-12-20,2025-02-03,447.85,94.04,541.89,Betaald,0
1550,F2023-01550,54,89,2023-06-04,2023-06-18,1239.8,260.35,1500.15,Betaald,0
1551,F2026-01551,24,83,2026-01-26,2026-02-25,2525.2,530.28,3055.48,Betaald,0
1552,F2024-01552,34,105,2024-02-14,2024-03-30,1267.45,266.16,1533.61,Achterstallig,0
1553,F2025-01553,64,,2025-06-26,2025-07-26,340.8,71.57,412.37,Betaald,0
1554,F2023-01554,50,75,2023-10-23,2023-11-22,1332.5,279.82,1612.32,Betaald,0
1555,F2025-01555,18,134,2025-03-11,2025-04-25,3373.3,708.4,4081.7,Betaald,0
1556,F2024-01556,72,40,2024-10-01,2024-11-30,1932.2,405.77,2337.97,Betaald,0
1557,F2025-01557,51,27,2025-04-04,2025-04-18,1550.5,325.61,1876.11,Betaald,0
1558,F2025-01558,52,,2025-11-22,2025-12-06,738.0,154.98,892.98,Betaald,0
1559,F2023-01559,60,37,2023-08-02,2023-10-01,2494.7,523.88,3018.58,Betaald,0
1560,F2025-01560,6,118,2025-09-19,2025-11-18,1243.0,261.02,1504.02,Betaald,0
1561,F2023-01561,70,,2023-12-28,2024-02-26,143.0,30.03,173.03,Achterstallig,0
1562,F2026-01562,70,,2026-01-04,2026-03-05,1983.8,416.58,2400.38,Betaald,0
1563,F2023-01563,5,,2023-07-24,2023-08-07,1071.6,225.04,1296.64,Betaald,0
1564,F2024-01564,31,3,2024-10-03,2024-12-02,3127.4,656.75,3784.15,Betaald,0
1565,F2023-01565,76,125,2023-07-16,2023-08-30,8400.5,1764.09,10164.59,Betaald,0
1566,F2023-01566,73,25,2023-04-02,2023-06-01,661.95,139.01,800.96,Betaald,0
1567,F2025-01567,72,44,2025-07-16,2025-09-14,678.0,142.38,820.38,Achterstallig,0
1568,F2023-01568,6,140,2023-01-28,2023-03-29,210.0,44.1,254.1,Betaald,0
1569,F2023-01569,2,86,2023-01-15,2023-01-29,962.5,202.12,1164.62,Betaald,0
1570,F2023-01570,20,,2023-04-15,2023-06-14,57.5,12.07,69.57,Achterstallig,0
1571,F2023-01571,70,44,2023-05-09,2023-07-08,1963.5,412.33,2375.83,Achterstallig,0
1572,F2023-01572,51,90,2023-12-09,2023-12-23,2743.85,576.2,3320.05,Betaald,0
1573,F2026-01573,20,61,2026-02-18,2026-04-19,2796.5,587.27,3383.77,Achterstallig,0
1574,F2025-01574,70,83,2025-09-25,2025-11-24,267.2,56.11,323.31,Achterstallig,0
1575,F2025-01575,47,117,2025-01-13,2025-02-27,3030.0,636.3,3666.3,Betaald,0
1576,F2023-01576,78,7,2023-07-19,2023-09-17,590.3,123.96,714.26,Betaald,0
1577,F2024-01577,12,15,2024-07-10,2024-07-24,4552.8,956.09,5508.89,Betaald,0
1578,F2024-01578,13,139,2024-07-16,2024-08-30,20.7,4.35,25.05,Achterstallig,0
1579,F2025-01579,16,87,2025-08-27,2025-10-11,1727.8,362.83,2090.63,Betaald,0
1580,F2026-01580,45,,2026-01-11,2026-02-25,2840.0,596.39,3436.39,Achterstallig,0
1581,F2026-01581,11,54,2026-03-13,2026-04-27,5212.7,1094.67,6307.37,Betaald,0
1582,F2023-01582,65,109,2023-02-20,2023-03-06,1649.15,346.32,1995.47,Betaald,0
1583,F2024-01583,80,2,2024-08-07,2024-10-06,923.0,193.83,1116.83,Betaald,0
1584,F2024-01584,18,,2024-09-23,2024-11-07,159.8,33.56,193.36,Betaald,0
1585,F2024-01585,21,118,2024-08-11,2024-09-25,2919.5,613.1,3532.6,Betaald,0
1586,F2023-01586,13,107,2023-04-27,2023-06-11,260.4,54.69,315.09,Betaald,0
1587,F2023-01587,34,50,2023-10-03,2023-11-17,102.7,21.57,124.27,Betaald,0
1588,F2024-01588,32,,2024-03-15,2024-05-14,4190.1,879.92,5070.02,Betaald,0
1589,F2026-01589,53,139,2026-02-15,2026-04-01,2493.6,523.66,3017.26,Betaald,0
1590,F2024-01590,52,29,2024-09-26,2024-10-10,432.5,90.82,523.32,Betaald,0
1591,F2024-01591,44,131,2024-05-25,2024-07-09,1111.6,233.43,1345.03,Betaald,0
1592,F2025-01592,40,99,2025-01-31,2025-04-01,839.3,176.26,1015.56,Achterstallig,0
1593,F2023-01593,14,31,2023-05-15,2023-07-14,3633.5,763.03,4396.53,Betaald,0
1594,F2024-01594,73,27,2024-07-26,2024-09-24,4451.4,934.78,5386.18,Betaald,0
1595,F2025-01595,49,50,2025-06-23,2025-08-07,4418.0,927.77,5345.77,Betaald,0
1596,F2025-01596,29,65,2025-05-01,2025-05-31,4993.4,1048.61,6042.01,Betaald,0
1597,F2025-01597,68,81,2025-09-11,2025-10-26,242.45,50.91,293.36,Betaald,0
1598,F2024-01598,4,108,2024-10-19,2024-11-02,319.5,67.09,386.59,Betaald,0
1599,F2025-01599,18,87,2025-12-24,2026-02-07,3866.85,812.04,4678.89,Betaald,0
1600,F2025-01600,64,,2025-11-27,2025-12-27,98.1,20.6,118.7,Betaald,0
1601,F2023-01601,40,67,2023-08-12,2023-10-11,1918.0,402.78,2320.78,Betaald,0
1602,F2024-01602,45,27,2024-10-15,2024-11-29,1274.0,267.53,1541.53,Betaald,0
1603,F2023-01603,26,53,2023-10-02,2023-11-01,147.5,30.97,178.47,Achterstallig,0
1604,F2023-01604,5,98,2023-09-23,2023-10-07,182.0,38.22,220.22,Achterstallig,0
1605,F2024-01605,30,107,2024-08-30,2024-10-14,465.5,97.75,563.25,Achterstallig,0
1606,F2024-01606,49,72,2024-03-02,2024-04-16,156.6,32.89,189.49,Betaald,0
1607,F2023-01607,5,23,2023-12-17,2023-12-31,945.65,198.58,1144.23,Achterstallig,0
1608,F2024-01608,17,,2024-02-10,2024-02-24,684.65,143.77,828.42,Betaald,0
1609,F2024-01609,32,44,2024-11-14,2025-01-13,2255.0,473.54,2728.54,Achterstallig,0
1610,F2025-01610,6,,2025-04-10,2025-06-09,74.25,15.59,89.84,Betaald,0
1611,F2025-01611,61,69,2025-01-15,2025-03-01,1236.0,259.56,1495.56,Betaald,0
1612,F2024-01612,29,,2024-03-24,2024-04-23,3418.0,717.77,4135.77,Betaald,0
1613,F2025-01613,39,11,2025-12-21,2026-02-19,1368.0,287.28,1655.28,Betaald,0
1614,F2023-01614,68,,2023-01-07,2023-02-21,1985.0,416.85,2401.85,Betaald,0
1615,F2025-01615,59,81,2025-01-28,2025-02-27,-57.2,-12.01,-69.21,Gecrediteerd,1
1616,F2024-01616,51,10,2024-12-11,2024-12-25,1652.3,346.98,1999.28,Betaald,0
1617,F2023-01617,3,147,2023-05-06,2023-05-20,306.0,64.26,370.26,Betaald,0
1618,F2024-01618,13,21,2024-05-19,2024-07-03,3378.4,709.46,4087.86,Betaald,0
1619,F2023-01619,53,34,2023-09-05,2023-10-20,1332.5,279.81,1612.31,Betaald,0
1620,F2023-01620,4,44,2023-07-17,2023-07-31,1569.2,329.54,1898.74,Achterstallig,0
1621,F2024-01621,43,98,2024-04-16,2024-04-30,113.4,23.81,137.21,Achterstallig,0
1622,F2026-01622,24,133,2026-04-20,2026-05-20,2511.4,527.39,3038.79,Betaald,0
1623,F2026-01623,59,18,2026-04-02,2026-05-02,3400.5,714.1,4114.6,Betaald,0
1624,F2023-01624,8,32,2023-09-21,2023-10-05,1995.45,419.05,2414.5,Betaald,0
1625,F2025-01625,74,,2025-08-21,2025-09-04,1011.5,212.41,1223.91,Betaald,0
1626,F2024-01626,9,43,2024-07-26,2024-08-25,1601.0,336.21,1937.21,Betaald,0
1627,F2024-01627,65,87,2024-10-28,2024-11-11,3095.5,650.06,3745.56,Betaald,0
1628,F2023-01628,39,42,2023-06-02,2023-08-01,1418.2,297.82,1716.02,Betaald,0
1629,F2024-01629,73,90,2024-03-27,2024-05-26,71.2,14.95,86.15,Betaald,0
1630,F2025-01630,26,51,2025-07-29,2025-08-28,1615.5,339.25,1954.75,Betaald,0
1631,F2025-01631,75,6,2025-01-17,2025-01-31,1764.0,370.44,2134.44,Betaald,0
1632,F2025-01632,8,123,2025-11-07,2025-11-21,497.7,104.52,602.22,Betaald,0
1633,F2025-01633,72,112,2025-05-12,2025-07-11,1739.2,365.22,2104.42,Betaald,0
1634,F2024-01634,71,,2024-05-26,2024-07-25,2856.8,599.93,3456.73,Betaald,0
1635,F2023-01635,43,68,2023-09-24,2023-10-08,4930.35,1035.37,5965.72,Betaald,0
1636,F2025-01636,54,146,2025-11-05,2025-11-19,-1902.0,-399.42,-2301.42,Gecrediteerd,1
1637,F2025-01637,26,74,2025-05-18,2025-06-17,565.2,118.69,683.89,Betaald,0
1638,F2023-01638,53,16,2023-05-18,2023-07-02,6388.3,1341.55,7729.85,Betaald,0
1639,F2025-01639,43,8,2025-04-22,2025-05-06,861.2,180.84,1042.04,Betaald,0
1640,F2025-01640,76,16,2025-06-28,2025-08-12,1256.6,263.88,1520.48,Betaald,0
1641,F2025-01641,4,18,2025-07-31,2025-08-14,1583.2,332.47,1915.67,Betaald,0
1642,F2023-01642,76,18,2023-02-10,2023-03-27,-232.8,-48.89,-281.69,Gecrediteerd,1
1643,F2025-01643,8,19,2025-06-18,2025-07-02,2406.8,505.42,2912.22,Betaald,0
1644,F2025-01644,8,,2025-07-27,2025-08-10,1946.35,408.73,2355.08,Betaald,0
1645,F2025-01645,57,68,2025-01-02,2025-02-01,2170.85,455.87,2626.72,Betaald,0
1646,F2024-01646,44,86,2024-04-16,2024-05-31,35.0,7.35,42.35,Betaald,0
1647,F2024-01647,13,50,2024-06-08,2024-07-23,1368.0,287.28,1655.28,Betaald,0
1648,F2024-01648,24,10,2024-10-12,2024-11-11,1852.95,389.12,2242.07,Betaald,0
1649,F2024-01649,23,112,2024-09-07,2024-09-21,1293.65,271.66,1565.31,Achterstallig,0
1650,F2026-01650,75,26,2026-03-23,2026-04-06,2468.2,518.31,2986.51,Betaald,0
1651,F2025-01651,24,,2025-11-23,2025-12-23,1700.85,357.18,2058.03,Betaald,0
1652,F2024-01652,25,,2024-09-02,2024-10-17,617.3,129.63,746.93,Betaald,0
1653,F2025-01653,51,22,2025-06-14,2025-06-28,14.95,3.14,18.09,Betaald,0
1654,F2023-01654,60,110,2023-10-31,2023-12-30,1974.5,414.65,2389.15,Betaald,0
1655,F2023-01655,33,,2023-04-21,2023-05-21,1224.4,257.12,1481.52,Betaald,0
1656,F2023-01656,50,42,2023-06-21,2023-07-21,175.75,36.91,212.66,Achterstallig,0
1657,F2026-01657,20,30,2026-04-22,2026-06-21,5921.4,1243.49,7164.89,Betaald,0
1658,F2023-01658,35,146,2023-01-04,2023-03-05,496.8,104.33,601.13,Betaald,0
1659,F2025-01659,68,,2025-05-04,2025-06-18,1144.9,240.42,1385.32,Betaald,0
1660,F2025-01660,64,91,2025-05-26,2025-06-25,-1596.0,-335.16,-1931.16,Gecrediteerd,1
1661,F2024-01661,5,14,2024-11-26,2024-12-10,2532.9,531.91,3064.81,Achterstallig,0
1662,F2025-01662,48,20,2025-06-01,2025-07-01,1978.7,415.53,2394.23,Betaald,0
1663,F2023-01663,79,31,2023-03-28,2023-05-12,6949.95,1459.48,8409.43,Betaald,0
1664,F2024-01664,57,,2024-07-25,2024-08-24,218.4,45.86,264.26,Betaald,0
1665,F2023-01665,3,,2023-03-25,2023-04-08,256.9,53.95,310.85,Betaald,0
1666,F2024-01666,80,144,2024-10-21,2024-12-20,2629.5,552.19,3181.69,Betaald,0
1667,F2024-01667,48,20,2024-02-21,2024-03-22,933.3,195.99,1129.29,Betaald,0
1668,F2025-01668,1,140,2025-11-27,2026-01-11,233.8,49.1,282.9,Betaald,0
1669,F2023-01669,12,37,2023-01-05,2023-01-19,468.0,98.28,566.28,Achterstallig,0
1670,F2025-01670,13,7,2025-04-09,2025-05-24,-949.3,-199.35,-1148.65,Gecrediteerd,1
1671,F2025-01671,3,69,2025-10-18,2025-11-01,5198.0,1091.58,6289.58,Achterstallig,0
1672,F2023-01672,19,,2023-09-14,2023-10-14,6543.6,1374.14,7917.74,Betaald,0
1673,F2025-01673,39,37,2025-04-24,2025-06-23,199.8,41.96,241.76,Betaald,0
1674,F2024-01674,52,56,2024-05-27,2024-06-10,206.8,43.43,250.23,Betaald,0
1675,F2023-01675,6,113,2023-12-27,2024-02-25,2149.25,451.34,2600.59,Betaald,0
1676,F2023-01676,49,,2023-03-17,2023-05-01,1679.45,352.67,2032.12,Betaald,0
1677,F2026-01677,24,43,2026-03-18,2026-04-17,-2685.5,-563.95,-3249.45,Gecrediteerd,1
1678,F2023-01678,21,104,2023-08-17,2023-10-01,6233.5,1309.04,7542.54,Betaald,0
1679,F2025-01679,17,34,2025-01-26,2025-02-09,1115.6,234.27,1349.87,Betaald,0
1680,F2025-01680,71,,2025-03-28,2025-05-27,827.0,173.66,1000.66,Betaald,0
1681,F2025-01681,38,104,2025-12-23,2026-01-06,1712.0,359.53,2071.53,Betaald,0
1682,F2023-01682,62,27,2023-02-04,2023-04-05,3144.5,660.34,3804.84,Betaald,0
1683,F2024-01683,36,39,2024-10-14,2024-12-13,2134.05,448.15,2582.2,Betaald,0
1684,F2024-01684,19,,2024-12-17,2025-01-16,-1569.3,-329.55,-1898.85,Gecrediteerd,1
1685,F2023-01685,8,115,2023-04-24,2023-05-08,123.65,25.96,149.61,Betaald,0
1686,F2024-01686,8,56,2024-03-26,2024-04-09,794.8,166.91,961.71,Betaald,0
1687,F2024-01687,79,71,2024-10-09,2024-11-23,4886.9,1026.25,5913.15,Betaald,0
1688,F2025-01688,47,100,2025-10-11,2025-11-25,140.0,29.4,169.4,Betaald,0
1689,F2023-01689,33,16,2023-06-26,2023-07-26,1258.0,264.18,1522.18,Betaald,0
1690,F2024-01690,26,110,2024-11-06,2024-12-06,370.3,77.77,448.07,Betaald,0
1691,F2024-01691,49,77,2024-11-03,2024-12-18,1122.6,235.74,1358.34,Betaald,0
1692,F2024-01692,54,111,2024-12-30,2025-01-13,729.0,153.09,882.09,Betaald,0
1693,F2024-01693,44,,2024-06-13,2024-07-28,-1290.1,-270.91,-1561.01,Gecrediteerd,1
1694,F2024-01694,52,13,2024-09-03,2024-09-17,4327.95,908.86,5236.81,Betaald,0
1695,F2025-01695,72,43,2025-08-17,2025-10-16,1618.8,339.94,1958.74,Betaald,0
1696,F2024-01696,67,,2024-04-22,2024-06-06,1355.8,284.71,1640.51,Achterstallig,0
1697,F2026-01697,31,46,2026-01-29,2026-03-30,5447.8,1144.04,6591.84,Betaald,0
1698,F2025-01698,55,143,2025-11-21,2025-12-05,2314.05,485.96,2800.01,Betaald,0
1699,F2025-01699,45,138,2025-07-01,2025-08-15,116.35,24.43,140.78,Betaald,0
1700,F2025-01700,9,,2025-09-28,2025-10-28,830.5,174.41,1004.91,Betaald,0
1701,F2023-01701,38,,2023-02-11,2023-02-25,916.5,192.47,1108.97,Betaald,0
1702,F2025-01702,16,102,2025-05-18,2025-07-02,5364.5,1126.54,6491.04,Betaald,0
1703,F2025-01703,40,47,2025-08-09,2025-10-08,200.2,42.04,242.24,Achterstallig,0
1704,F2025-01704,55,27,2025-06-20,2025-07-04,1292.2,271.37,1563.57,Betaald,0
1705,F2024-01705,23,,2024-01-29,2024-02-12,2479.2,520.63,2999.83,Achterstallig,0
1706,F2024-01706,17,,2024-08-08,2024-08-22,140.6,29.53,170.13,Betaald,0
1707,F2026-01707,9,22,2026-02-15,2026-03-17,2625.65,551.38,3177.03,Achterstallig,0
1708,F2024-01708,78,25,2024-02-09,2024-04-09,6388.9,1341.66,7730.56,Betaald,0
1709,F2024-01709,47,,2024-05-16,2024-06-30,1943.0,408.03,2351.03,Betaald,0
1710,F2025-01710,76,,2025-01-03,2025-02-17,979.6,205.72,1185.32,Betaald,0
1711,F2024-01711,26,,2024-01-18,2024-02-17,1103.7,231.78,1335.48,Betaald,0
1712,F2025-01712,79,,2025-11-11,2025-12-26,1125.0,236.25,1361.25,Betaald,0
1713,F2026-01713,40,104,2026-04-01,2026-05-31,1087.0,228.27,1315.27,Betaald,0
1714,F2025-01714,4,,2025-02-11,2025-02-25,921.1,193.43,1114.53,Betaald,0
1715,F2023-01715,79,55,2023-12-25,2024-02-08,2009.85,422.06,2431.91,Betaald,0
1716,F2023-01716,18,130,2023-02-07,2023-03-24,1151.45,241.8,1393.25,Achterstallig,0
1717,F2025-01717,14,,2025-01-25,2025-03-26,3487.6,732.4,4220.0,Achterstallig,0
1718,F2024-01718,5,,2024-09-27,2024-10-11,3510.0,737.1,4247.1,Betaald,0
1719,F2023-01719,67,52,2023-02-04,2023-03-21,1487.5,312.38,1799.88,Betaald,0
1720,F2025-01720,1,27,2025-01-02,2025-02-16,1299.5,272.89,1572.39,Betaald,0
1721,F2025-01721,14,,2025-02-15,2025-04-16,1330.95,279.51,1610.46,Betaald,0
1722,F2026-01722,48,102,2026-03-21,2026-04-20,2950.0,619.5,3569.5,Betaald,0
1723,F2023-01723,67,56,2023-01-28,2023-03-14,4789.45,1005.78,5795.23,Betaald,0
1724,F2025-01724,75,51,2025-04-27,2025-05-11,1478.9,310.56,1789.46,Betaald,0
1725,F2026-01725,40,,2026-02-22,2026-04-23,1186.4,249.13,1435.53,Betaald,0
1726,F2026-01726,52,73,2026-03-13,2026-03-27,620.5,130.31,750.81,Achterstallig,0
1727,F2024-01727,58,,2024-08-15,2024-10-14,1667.9,350.26,2018.16,Betaald,0
1728,F2023-01728,57,93,2023-02-24,2023-03-26,364.45,76.53,440.98,Betaald,0
1729,F2024-01729,6,67,2024-06-18,2024-08-17,181.7,38.16,219.86,Betaald,0
1730,F2026-01730,42,132,2026-01-10,2026-01-24,190.6,40.02,230.62,Betaald,0
1731,F2024-01731,61,95,2024-02-27,2024-04-12,2294.8,481.9,2776.7,Betaald,0
1732,F2024-01732,25,90,2024-06-08,2024-07-23,1876.6,394.07,2270.67,Betaald,0
1733,F2025-01733,36,28,2025-11-20,2026-01-19,8157.0,1712.97,9869.97,Betaald,0
1734,F2026-01734,32,93,2026-03-17,2026-05-16,808.3,169.75,978.05,Openstaand,0
1735,F2026-01735,73,15,2026-01-15,2026-03-16,2201.1,462.22,2663.32,Achterstallig,0
1736,F2025-01736,40,10,2025-11-20,2026-01-19,1318.1,276.8,1594.9,Betaald,0
1737,F2023-01737,67,,2023-06-30,2023-08-14,237.5,49.88,287.38,Betaald,0
1738,F2023-01738,3,98,2023-09-09,2023-09-23,2876.5,604.07,3480.57,Betaald,0
1739,F2025-01739,50,79,2025-10-31,2025-11-30,3174.5,666.64,3841.14,Betaald,0
1740,F2024-01740,41,,2024-02-14,2024-03-30,1972.05,414.13,2386.18,Betaald,0
1741,F2025-01741,30,,2025-03-24,2025-05-08,626.5,131.57,758.07,Betaald,0
1742,F2024-01742,11,,2024-12-17,2025-01-31,2925.25,614.31,3539.56,Achterstallig,0
1743,F2023-01743,48,82,2023-12-09,2024-01-08,316.6,66.49,383.09,Betaald,0
1744,F2023-01744,62,42,2023-12-18,2024-02-16,975.0,204.75,1179.75,Betaald,0
1745,F2024-01745,50,63,2024-10-05,2024-11-04,2133.1,447.94,2581.04,Betaald,0
1746,F2023-01746,30,,2023-05-05,2023-06-19,589.5,123.79,713.29,Betaald,0
1747,F2023-01747,24,123,2023-06-21,2023-07-21,2386.45,501.15,2887.6,Betaald,0
1748,F2025-01748,17,120,2025-05-25,2025-06-08,712.3,149.59,861.89,Betaald,0
1749,F2024-01749,56,4,2024-09-18,2024-10-18,1114.8,234.1,1348.9,Betaald,0
1750,F2025-01750,53,29,2025-11-02,2025-12-17,-147.9,-31.06,-178.96,Gecrediteerd,1
1751,F2024-01751,64,,2024-10-05,2024-11-04,656.6,137.89,794.49,Betaald,0
1752,F2023-01752,37,146,2023-10-19,2023-12-18,3452.8,725.07,4177.87,Achterstallig,0
1753,F2025-01753,56,121,2025-04-11,2025-05-11,2378.6,499.51,2878.11,Betaald,0
1754,F2024-01754,75,,2024-11-07,2024-11-21,468.0,98.28,566.28,Achterstallig,0
1755,F2024-01755,17,,2024-05-06,2024-05-20,2278.4,478.46,2756.86,Betaald,0
1756,F2024-01756,39,74,2024-11-25,2025-01-24,3838.9,806.16,4645.06,Betaald,0
1757,F2023-01757,9,,2023-05-19,2023-06-18,1791.6,376.24,2167.84,Betaald,0
1758,F2024-01758,22,53,2024-07-19,2024-08-18,1854.5,389.44,2243.94,Betaald,0
1759,F2023-01759,68,126,2023-06-05,2023-07-20,3705.2,778.08,4483.28,Betaald,0
1760,F2025-01760,14,,2025-11-23,2026-01-22,57.85,12.15,70.0,Betaald,0
1761,F2024-01761,28,,2024-11-17,2025-01-01,1619.35,340.07,1959.42,Betaald,0
1762,F2024-01762,44,125,2024-03-07,2024-04-21,-243.8,-51.2,-295.0,Gecrediteerd,1
1763,F2023-01763,61,28,2023-12-19,2024-02-02,1505.9,316.24,1822.14,Betaald,0
1764,F2024-01764,61,83,2024-08-14,2024-09-28,219.6,46.12,265.72,Betaald,0
1765,F2024-01765,57,40,2024-09-22,2024-10-22,119.0,24.99,143.99,Betaald,0
1766,F2026-01766,38,97,2026-03-15,2026-03-29,2214.2,464.98,2679.18,Betaald,0
1767,F2025-01767,80,44,2025-04-22,2025-06-21,1469.0,308.49,1777.49,Betaald,0
1768,F2023-01768,23,89,2023-05-02,2023-05-16,1170.0,245.7,1415.7,Achterstallig,0
1769,F2024-01769,15,70,2024-11-18,2024-12-02,2484.9,521.83,3006.73,Betaald,0
1770,F2025-01770,49,15,2025-10-03,2025-11-17,1213.4,254.81,1468.21,Betaald,0
1771,F2024-01771,76,87,2024-01-02,2024-02-16,1207.5,253.57,1461.07,Betaald,0
1772,F2023-01772,11,43,2023-04-03,2023-05-18,505.45,106.15,611.6,Betaald,0
1773,F2024-01773,73,76,2024-01-30,2024-03-30,739.0,155.19,894.19,Betaald,0
1774,F2025-01774,68,,2025-07-11,2025-08-25,2459.55,516.5,2976.05,Betaald,0
1775,F2023-01775,22,12,2023-10-30,2023-11-29,241.2,50.65,291.85,Betaald,0
1776,F2025-01776,79,72,2025-03-28,2025-05-12,0.0,0.0,0.0,Betaald,0
1777,F2025-01777,14,80,2025-03-22,2025-05-21,1315.0,276.14,1591.14,Betaald,0
1778,F2024-01778,16,99,2024-09-01,2024-10-16,2438.45,512.06,2950.51,Betaald,0
1779,F2024-01779,34,68,2024-08-24,2024-10-08,749.0,157.29,906.29,Betaald,0
1780,F2023-01780,43,44,2023-01-22,2023-02-05,499.3,104.85,604.15,Betaald,0
1781,F2024-01781,2,,2024-08-25,2024-09-08,1267.5,266.17,1533.67,Betaald,0
1782,F2025-01782,24,30,2025-04-07,2025-05-07,875.5,183.85,1059.35,Betaald,0
1783,F2023-01783,78,149,2023-12-17,2024-02-15,799.5,167.89,967.39,Achterstallig,0
1784,F2023-01784,19,90,2023-09-25,2023-10-25,535.5,112.45,647.95,Betaald,0
1785,F2025-01785,12,42,2025-09-30,2025-10-14,70.8,14.87,85.67,Betaald,0
1786,F2025-01786,56,56,2025-06-05,2025-07-05,-652.8,-137.09,-789.89,Gecrediteerd,1
1787,F2025-01787,25,29,2025-08-24,2025-10-08,2369.5,497.59,2867.09,Betaald,0
1788,F2023-01788,70,86,2023-02-15,2023-04-16,701.5,147.31,848.81,Betaald,0
1789,F2024-01789,79,5,2024-02-18,2024-04-03,1205.5,253.15,1458.65,Betaald,0
1790,F2023-01790,19,116,2023-08-17,2023-09-16,1328.0,278.88,1606.88,Betaald,0
1791,F2024-01791,80,41,2024-07-24,2024-09-22,2500.3,525.06,3025.36,Betaald,0
1792,F2023-01792,28,121,2023-10-17,2023-12-01,459.75,96.55,556.3,Betaald,0
1793,F2023-01793,65,20,2023-08-03,2023-08-17,1258.95,264.37,1523.32,Betaald,0
1794,F2024-01794,19,33,2024-07-04,2024-08-03,340.8,71.57,412.37,Betaald,0
1795,F2024-01795,23,81,2024-01-15,2024-01-29,2384.0,500.64,2884.64,Betaald,0
1796,F2024-01796,57,102,2024-06-03,2024-07-03,1502.7,315.56,1818.26,Betaald,0
1797,F2023-01797,42,110,2023-08-06,2023-08-20,3076.95,646.15,3723.1,Betaald,0
1798,F2024-01798,11,1,2024-03-10,2024-04-24,522.5,109.73,632.23,Betaald,0
1799,F2024-01799,53,131,2024-03-21,2024-05-05,4674.25,981.6,5655.85,Betaald,0
1800,F2026-01800,80,,2026-04-03,2026-06-02,1591.75,334.26,1926.01,Betaald,0
1801,F2023-01801,45,2,2023-08-02,2023-09-16,842.6,176.95,1019.55,Betaald,0
1802,F2024-01802,19,,2024-01-06,2024-02-05,1588.3,333.54,1921.84,Betaald,0
1803,F2025-01803,33,26,2025-06-27,2025-07-27,52.8,11.09,63.89,Achterstallig,0
1804,F2024-01804,70,130,2024-04-29,2024-06-28,1104.65,231.97,1336.62,Betaald,0
1805,F2025-01805,9,17,2025-06-19,2025-07-19,2524.05,530.05,3054.1,Betaald,0
1806,F2023-01806,65,106,2023-12-07,2023-12-21,2429.6,510.2,2939.8,Betaald,0
1807,F2023-01807,6,,2023-12-22,2024-02-20,629.2,132.12,761.32,Betaald,0
1808,F2025-01808,11,76,2025-05-24,2025-07-08,2265.8,475.82,2741.62,Achterstallig,0
1809,F2024-01809,15,99,2024-04-01,2024-04-15,174.0,36.54,210.54,Betaald,0
1810,F2024-01810,31,61,2024-04-08,2024-06-07,846.05,177.67,1023.72,Betaald,0
1811,F2023-01811,23,78,2023-08-10,2023-08-24,169.2,35.53,204.73,Betaald,0
1812,F2025-01812,77,14,2025-05-22,2025-06-05,888.7,186.63,1075.33,Achterstallig,0
1813,F2025-01813,49,,2025-06-27,2025-08-11,214.75,45.09,259.84,Betaald,0
1814,F2025-01814,19,,2025-01-14,2025-02-13,954.7,200.48,1155.18,Betaald,0
1815,F2025-01815,30,87,2025-08-12,2025-09-26,2488.5,522.58,3011.08,Betaald,0
1816,F2024-01816,8,15,2024-12-23,2025-01-06,902.0,189.42,1091.42,Betaald,0
1817,F2024-01817,15,110,2024-03-06,2024-03-20,3985.5,836.95,4822.45,Betaald,0
1818,F2025-01818,14,64,2025-08-06,2025-10-05,1806.7,379.41,2186.11,Betaald,0
1819,F2025-01819,26,25,2025-05-12,2025-06-11,410.0,86.1,496.1,Achterstallig,0
1820,F2025-01820,56,,2025-01-29,2025-02-28,1064.75,223.6,1288.35,Betaald,0
1821,F2025-01821,73,33,2025-12-03,2026-02-01,2290.9,481.08,2771.98,Betaald,0
1822,F2025-01822,16,77,2025-07-03,2025-08-17,1063.65,223.37,1287.02,Betaald,0
1823,F2024-01823,33,,2024-09-26,2024-10-26,559.0,117.39,676.39,Betaald,0
1824,F2026-01824,19,67,2026-01-31,2026-03-02,16.8,3.53,20.33,Betaald,0
1825,F2023-01825,60,119,2023-02-10,2023-04-11,3178.2,667.41,3845.61,Achterstallig,0
1826,F2025-01826,74,1,2025-09-27,2025-10-11,2698.7,566.72,3265.42,Betaald,0
1827,F2023-01827,53,31,2023-07-30,2023-09-13,3009.2,631.93,3641.13,Betaald,0
1828,F2024-01828,75,,2024-12-29,2025-01-12,112.8,23.69,136.49,Achterstallig,0
1829,F2023-01829,58,89,2023-12-28,2024-02-26,674.7,141.69,816.39,Betaald,0
1830,F2024-01830,62,,2024-08-22,2024-10-21,1639.2,344.23,1983.43,Betaald,0
1831,F2024-01831,70,,2024-09-21,2024-11-20,775.2,162.79,937.99,Betaald,0
